sku	title	brand_sku	brand	model	type	color	diameter	pn	pcd	pcd2	et	centerbore	sale	price	price_retail	photo_url	amount_total	amount_local	amount shopId 1	amount shopId 4	amount shopId 7	amount shopId 8	amount shopId 9	amount shopId 10	amount shopId 12	amount shopId 13	amount shopId 14	amount shopId 15	amount shopId 16	amount shopId 17	amount shopId 19	amount shopId 20	amount shopId 21	amount shopId 22	amount shopId 23	amount shopId 24	amount shopId 25	amount shopId 26	amount shopId 30	amount shopId 33	amount shopId 35	amount shopId 36	amount shopId 37	amount shopId 635	amount shopId 667	amount shopId 669	amount shopId 671	amount shopId 678	amount shopId 712	amount shopId 714	amount shopId 716	amount shopId 718	amount shopId 719	amount shopId 722	amount shopId 723	amount shopId 3012
827320	Dezent TX 17 / 7.5J PCD 5x114.3 ET 45.00 ЦО 71.60 Литой / Серебристый	TTX70SA45	Dezent	TX	Литой / Серебристый	S	17 / 7.5J	5	114.3	0.0	45.00	71.60	0	6153	6890	https://www.shinservice.ru/catalog/disk/dezent/TX.s.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
827321	Dezent TX 17 / 7.5J PCD 5x114.3 ET 45.00 ЦО 67.10 Литой / Серебристый	POSTTX70SA45	Dezent	TX	Литой / Серебристый	S	17 / 7.5J	5	114.3	0.0	45.00	67.10	0	6462	7230	https://www.shinservice.ru/catalog/disk/dezent/TX.s.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
827322	Dezent TX 17 / 7.5J PCD 5x120.0 ET 32.00 ЦО 72.60 Литой / Серебристый	TTX79SA32E	Dezent	TX	Литой / Серебристый	S	17 / 7.5J	5	120.0	0.0	32.00	72.60	0	6153	6890	https://www.shinservice.ru/catalog/disk/dezent/TX.s.jpg	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0
827323	Dezent TX 17 / 7.5J PCD 5x120.0 ET 37.00 ЦО 72.60 Литой / Серебристый	TTX79SA37E	Dezent	TX	Литой / Серебристый	S	17 / 7.5J	5	120.0	0.0	37.00	72.60	0	6153	6890	https://www.shinservice.ru/catalog/disk/dezent/TX.s.jpg	20	20	0	0	0	0	0	1	0	0	0	0	0	0	0	3	8	0	0	0	0	0	4	1	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0
827324	Dezent TX graphite 15 / 6.0J PCD 4x108.0 ET 25.00 ЦО 65.10 Литой / Графитовый матовый	TTXK3GA25	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	15 / 6.0J	4	108.0	0.0	25.00	65.10	0	4513	5050	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827327	Dezent TX graphite 15 / 6.0J PCD 5x112.0 ET 43.00 ЦО 57.10 Литой / Графитовый матовый	TTXK8GA43E	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	15 / 6.0J	5	112.0	0.0	43.00	57.10	0	4989	5890	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	20	20	0	0	0	0	0	0	0	4	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	4	4	4	0	0
827328	Dezent TX graphite 15 / 6.0J PCD 5x114.3 ET 40.00 ЦО 71.60 Литой / Графитовый матовый	TTXK0GA40	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	15 / 6.0J	5	114.3	0.0	40.00	71.60	0	4989	5890	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	20	20	4	0	0	0	0	4	4	0	0	0	0	0	4	0	4	0	0	4	4	0	4	4	4	4	4	4	0	0	0	0	0	4	4	4	4	0	4	0
827330	Dezent TX graphite 16 / 6.5J PCD 4x100.0 ET 35.00 ЦО 60.10 Литой / Графитовый матовый	TTXZ2GA35	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 6.5J	4	100.0	0.0	35.00	60.10	0	4822	5410	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827331	Dezent TX graphite 16 / 6.5J PCD 4x100.0 ET 45.00 ЦО 60.10 Литой / Графитовый матовый	TTXZ2GA45	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 6.5J	4	100.0	0.0	45.00	60.10	0	5152	5770	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827332	Dezent TX graphite 16 / 6.5J PCD 4x108.0 ET 25.00 ЦО 65.10 Литой / Графитовый матовый	TTXZ3GA25	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 6.5J	4	108.0	0.0	25.00	65.10	0	5152	5770	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827333	Dezent TX graphite 16 / 6.5J PCD 4x108.0 ET 40.00 ЦО 63.40 Литой / Графитовый матовый	TTXZ3GA40	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 6.5J	4	108.0	0.0	40.00	63.40	0	5152	5770	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827334	Dezent TX graphite 16 / 6.5J PCD 5x108.0 ET 50.00 ЦО 63.40 Литой / Графитовый матовый	TTXZHGA50E16	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 6.5J	5	108.0	0.0	50.00	63.40	0	5579	6580	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
827335	Dezent TX graphite 16 / 6.5J PCD 5x112.0 ET 46.00 ЦО 57.10 Литой / Графитовый матовый	TTXZ8GA46E	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 6.5J	5	112.0	0.0	46.00	57.10	0	5579	6580	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827336	Dezent TX graphite 16 / 6.5J PCD 5x114.3 ET 38.00 ЦО 67.10 Литой / Графитовый матовый	TTXZ0GA38E	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 6.5J	5	114.3	0.0	38.00	67.10	0	5579	6580	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
827337	Dezent TX graphite 16 / 6.5J PCD 5x114.3 ET 48.00 ЦО 71.60 Литой / Графитовый матовый	TTXZ0GA48	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 6.5J	5	114.3	0.0	48.00	71.60	0	4822	5410	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827338	Dezent TX graphite 16 / 7.0J PCD 5x112.0 ET 40.00 ЦО 70.10 Литой / Графитовый матовый	TTXP8GA40	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 7.0J	5	112.0	0.0	40.00	70.10	0	4928	5520	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827341	Dezent TX graphite 16 / 7.0J PCD 5x120.0 ET 35.00 ЦО 72.60 Литой / Графитовый матовый	TTXP9GA35	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	16 / 7.0J	5	120.0	0.0	35.00	72.60	0	5152	5770	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827344	Dezent TX graphite 17 / 7.0J PCD 5x100.0 ET 48.00 ЦО 56.10 Литой / Графитовый матовый	POSTTXY6GA48	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	100.0	0.0	48.00	56.10	0	6462	7230	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
827345	Dezent TX graphite 17 / 7.0J PCD 5x112.0 ET 38.00 ЦО 70.10 Литой / Графитовый матовый	TTXY8GA38	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	112.0	0.0	38.00	70.10	0	6153	6890	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	11	11	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
827346	Dezent TX graphite 17 / 7.0J PCD 5x112.0 ET 40.00 ЦО 57.10 Литой / Графитовый матовый	TTXY8GA40E	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	112.0	0.0	40.00	57.10	0	6962	8220	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	20	20	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	4	11	0	4	0	0	0	0	0	4	0	0	1	0	0	0	4	8
827347	Dezent TX graphite 17 / 7.0J PCD 5x114.3 ET 39.00 ЦО 60.10 Литой / Графитовый матовый	POSTTXY0GA39	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	114.3	0.0	39.00	60.10	0	6962	8220	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
827349	Dezent TX graphite 17 / 7.0J PCD 5x114.3 ET 48.50 ЦО 67.10 Литой / Графитовый матовый	TTXY0GA485E	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	114.3	0.0	48.50	67.10	0	6962	8220	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	20	20	0	0	1	0	4	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	4	4	4	0	0	0	0	0	4	4	4	4	0	4	4	0
827350	Dezent TX graphite 17 / 7.0J PCD 5x114.3 ET 50.00 ЦО 67.10 Литой / Графитовый матовый	TTXY0GA50E	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	114.3	0.0	50.00	67.10	0	6962	8220	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	7	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
827352	Dezent TX graphite 17 / 7.5J PCD 5x112.0 ET 28.00 ЦО 66.60 Литой / Графитовый матовый	TTX78GA28E	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.5J	5	112.0	0.0	28.00	66.60	0	6153	6890	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	3	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827353	Dezent TX graphite 17 / 7.5J PCD 5x112.0 ET 40.00 ЦО 70.10 Литой / Графитовый матовый	TTX78GA40	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.5J	5	112.0	0.0	40.00	70.10	0	6153	6890	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	20	20	0	0	0	0	0	0	0	4	0	4	0	4	4	4	0	0	0	0	4	0	4	3	4	4	4	0	0	0	0	4	0	0	0	4	0	0	0	0
827354	Dezent TX graphite 17 / 7.5J PCD 5x112.0 ET 48.00 ЦО 70.10 Литой / Графитовый матовый	TTX78GA48	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.5J	5	112.0	0.0	48.00	70.10	0	5394	6040	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827356	Dezent TX graphite 17 / 7.5J PCD 5x114.3 ET 45.00 ЦО 71.60 Литой / Графитовый матовый	TTX70GA45	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.5J	5	114.3	0.0	45.00	71.60	0	6153	6890	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827357	Dezent TX graphite 17 / 7.5J PCD 5x114.3 ET 45.00 ЦО 67.10 Литой / Графитовый матовый	POSTTX70GA45	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.5J	5	114.3	0.0	45.00	67.10	0	6462	7230	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827358	Dezent TX graphite 17 / 7.5J PCD 5x120.0 ET 32.00 ЦО 72.60 Литой / Графитовый матовый	TTX79GA32E	Dezent	TX graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.5J	5	120.0	0.0	32.00	72.60	0	6153	6890	https://www.shinservice.ru/catalog/disk/dezent/TX_graphite.grap_matt.jpg	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
827360	Dezent TC 15 / 6.0J PCD 5x100.0 ET 38.00 ЦО 57.10 Литой / Серебристый	TTCK6SA38V	Dezent	TC	Литой / Серебристый	S	15 / 6.0J	5	100.0	0.0	38.00	57.10	0	4513	5050	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827362	Dezent TC 15 / 6.0J PCD 5x114.3 ET 40.00 ЦО 71.60 Литой / Серебристый	TTCK0SA40	Dezent	TC	Литой / Серебристый	S	15 / 6.0J	5	114.3	0.0	40.00	71.60	0	4513	5050	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827363	Dezent TC 16 / 6.5J PCD 5x108.0 ET 50.00 ЦО 63.40 Литой / Серебристый	PINTTCZHSA50	Dezent	TC	Литой / Серебристый	S	16 / 6.5J	5	108.0	0.0	50.00	63.40	0	5152	5770	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
827364	Dezent TC 16 / 6.5J PCD 5x112.0 ET 42.00 ЦО 57.10 Литой / Серебристый	TTCZ8SA42V	Dezent	TC	Литой / Серебристый	S	16 / 6.5J	5	112.0	0.0	42.00	57.10	0	5152	5770	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827365	Dezent TC 16 / 6.5J PCD 5x112.0 ET 46.00 ЦО 57.10 Литой / Серебристый	TTCZ8SA46V	Dezent	TC	Литой / Серебристый	S	16 / 6.5J	5	112.0	0.0	46.00	57.10	0	5152	5770	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827368	Dezent TC 16 / 6.5J PCD 5x114.3 ET 45.00 ЦО 67.10 Литой / Серебристый	PCZTTCZ0SA45	Dezent	TC	Литой / Серебристый	S	16 / 6.5J	5	114.3	0.0	45.00	67.10	0	5152	5770	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
827372	Dezent TC 17 / 7.0J PCD 5x108.0 ET 50.00 ЦО 63.40 Литой / Серебристый	PINTTCYHSA50	Dezent	TC	Литой / Серебристый	S	17 / 7.0J	5	108.0	0.0	50.00	63.40	0	6462	7230	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827373	Dezent TC 17 / 7.0J PCD 5x112.0 ET 38.00 ЦО 70.10 Литой / Серебристый	TTCY8SA38	Dezent	TC	Литой / Серебристый	S	17 / 7.0J	5	112.0	0.0	38.00	70.10	0	6462	7230	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
827374	Dezent TC 17 / 7.0J PCD 5x112.0 ET 48.00 ЦО 70.10 Литой / Серебристый	TTCY8SA48	Dezent	TC	Литой / Серебристый	S	17 / 7.0J	5	112.0	0.0	48.00	70.10	0	5658	6330	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827375	Dezent TC 17 / 7.0J PCD 5x114.3 ET 40.00 ЦО 71.60 Литой / Серебристый	TTCY0SA40	Dezent	TC	Литой / Серебристый	S	17 / 7.0J	5	114.3	0.0	40.00	71.60	0	5658	6330	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827376	Dezent TC 17 / 7.0J PCD 5x114.3 ET 48.00 ЦО 67.10 Литой / Серебристый	PCZTTCY0SA48	Dezent	TC	Литой / Серебристый	S	17 / 7.0J	5	114.3	0.0	48.00	67.10	0	6462	7230	https://www.shinservice.ru/catalog/disk/dezent/TC.s.jpg	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
827377	Dezent TC dark 15 / 6.0J PCD 5x100.0 ET 38.00 ЦО 57.10 Литой / Черный с полированной лицевой поверхностью	TTCK6BP38V	Dezent	TC dark	Литой / Черный с полированной лицевой поверхностью	BFP	15 / 6.0J	5	100.0	0.0	38.00	57.10	0	5100	5720	https://www.shinservice.ru/catalog/disk/dezent/TC_dark.bfp.jpg	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827381	Dezent TC dark 16 / 6.5J PCD 5x108.0 ET 50.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	TTCZHBP50	Dezent	TC dark	Литой / Черный с полированной лицевой поверхностью	BFP	16 / 6.5J	5	108.0	0.0	50.00	70.10	0	5513	6180	https://www.shinservice.ru/catalog/disk/dezent/TC_dark.bfp.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827384	Dezent TC dark 16 / 6.5J PCD 5x112.0 ET 46.00 ЦО 57.10 Литой / Черный с полированной лицевой поверхностью	TTCZ8BP46V	Dezent	TC dark	Литой / Черный с полированной лицевой поверхностью	BFP	16 / 6.5J	5	112.0	0.0	46.00	57.10	0	5513	6180	https://www.shinservice.ru/catalog/disk/dezent/TC_dark.bfp.jpg	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827387	Dezent TC dark 16 / 6.5J PCD 5x114.3 ET 50.00 ЦО 67.10 Литой / Черный с полированной лицевой поверхностью	PCZTTCZ0BP50K	Dezent	TC dark	Литой / Черный с полированной лицевой поверхностью	BFP	16 / 6.5J	5	114.3	0.0	50.00	67.10	0	5513	6180	https://www.shinservice.ru/catalog/disk/dezent/TC_dark.bfp.jpg	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827388	Dezent TC dark 17 / 7.0J PCD 5x108.0 ET 48.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	TTCYHBP48	Dezent	TC dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.0J	5	108.0	0.0	48.00	70.10	0	6477	7250	https://www.shinservice.ru/catalog/disk/dezent/TC_dark.bfp.jpg	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827389	Dezent TC dark 17 / 7.0J PCD 5x112.0 ET 38.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	TTCY8BP38	Dezent	TC dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.0J	5	112.0	0.0	38.00	70.10	0	6764	7580	https://www.shinservice.ru/catalog/disk/dezent/TC_dark.bfp.jpg	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827390	Dezent TC dark 17 / 7.0J PCD 5x112.0 ET 48.00 ЦО 70.10 Литой / Черный с полированной лицевой поверхностью	TTCY8BP48	Dezent	TC dark	Литой / Черный с полированной лицевой поверхностью	BFP	17 / 7.0J	5	112.0	0.0	48.00	70.10	0	6477	7250	https://www.shinservice.ru/catalog/disk/dezent/TC_dark.bfp.jpg	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827393	Dezent TC graphite 16 / 6.5J PCD 5x108.0 ET 50.00 ЦО 63.40 Литой / Графитовый матовый	PINTTCZHGA50	Dezent	TC graphite	Литой / Графитовый матовый	Grap_Matt	16 / 6.5J	5	108.0	0.0	50.00	63.40	0	5152	5770	https://www.shinservice.ru/catalog/disk/dezent/TC_graphite.grap_matt.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827397	Dezent TC graphite 17 / 7.0J PCD 5x108.0 ET 50.00 ЦО 63.40 Литой / Графитовый матовый	PINTTCYHGA50	Dezent	TC graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	108.0	0.0	50.00	63.40	0	6462	7230	https://www.shinservice.ru/catalog/disk/dezent/TC_graphite.grap_matt.jpg	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827398	Dezent TC graphite 17 / 7.0J PCD 5x114.3 ET 48.00 ЦО 67.10 Литой / Графитовый матовый	PINTTCY0GA48	Dezent	TC graphite	Литой / Графитовый матовый	Grap_Matt	17 / 7.0J	5	114.3	0.0	48.00	67.10	0	6462	7230	https://www.shinservice.ru/catalog/disk/dezent/TC_graphite.grap_matt.jpg	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827399	Dezent TH 17 / 7.5J PCD 5x112.0 ET 32.00 ЦО 70.10 Литой / Серебристый	TTH78SA32	Dezent	TH	Литой / Серебристый	S	17 / 7.5J	5	112.0	0.0	32.00	70.10	0	7192	8050	https://www.shinservice.ru/catalog/disk/dezent/TH.s.jpg	20	20	4	0	0	0	0	0	8	4	4	0	0	0	0	4	4	3	4	0	0	0	4	0	0	0	4	0	4	0	0	0	0	4	0	0	4	0	0	3
827400	Dezent TH 17 / 7.5J PCD 5x112.0 ET 40.00 ЦО 70.10 Литой / Серебристый	TTH78SA40	Dezent	TH	Литой / Серебристый	S	17 / 7.5J	5	112.0	0.0	40.00	70.10	0	7192	8050	https://www.shinservice.ru/catalog/disk/dezent/TH.s.jpg	20	20	0	0	0	0	0	0	0	0	4	3	4	0	4	0	0	0	0	0	4	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0
827401	Dezent TH 17 / 7.5J PCD 5x112.0 ET 48.00 ЦО 70.10 Литой / Серебристый	TTH78SA48	Dezent	TH	Литой / Серебристый	S	17 / 7.5J	5	112.0	0.0	48.00	70.10	0	7192	8050	https://www.shinservice.ru/catalog/disk/dezent/TH.s.jpg	20	20	0	0	0	0	4	0	4	4	0	0	4	0	4	0	4	0	0	0	0	0	4	0	4	4	4	0	4	0	0	0	0	0	0	0	4	0	0	0
827402	Dezent TH 17 / 7.5J PCD 5x114.3 ET 35.00 ЦО 71.60 Литой / Серебристый	TTH70SA35	Dezent	TH	Литой / Серебристый	S	17 / 7.5J	5	114.3	0.0	35.00	71.60	0	7192	8050	https://www.shinservice.ru/catalog/disk/dezent/TH.s.jpg	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0
